Date,Portfolio_Dollar_Value,Daily_PnL,Portfolio_Dollar_Value_Prior,VaR_pct_250d_95.0%,ES_pct_250d_95.0%,VaR_1d_$250d_95.0%,ES_1d_$250d_95.0%,VaR_10d_$250d_95.0%,ES_10d_$250d_95.0%,VaR_pct_250d_99.0%,ES_pct_250d_99.0%,VaR_1d_$250d_99.0%,ES_1d_$250d_99.0%,VaR_10d_$250d_99.0%,ES_10d_$250d_99.0%,VaR_pct_250d_99.5%,ES_pct_250d_99.5%,VaR_1d_$250d_99.5%,ES_1d_$250d_99.5%,VaR_10d_$250d_99.5%,ES_10d_$250d_99.5%,VaR_pct_500d_95.0%,ES_pct_500d_95.0%,VaR_1d_$500d_95.0%,ES_1d_$500d_95.0%,VaR_10d_$500d_95.0%,ES_10d_$500d_95.0%,VaR_pct_500d_99.0%,ES_pct_500d_99.0%,VaR_1d_$500d_99.0%,ES_1d_$500d_99.0%,VaR_10d_$500d_99.0%,ES_10d_$500d_99.0%,VaR_pct_500d_99.5%,ES_pct_500d_99.5%,VaR_1d_$500d_99.5%,ES_1d_$500d_99.5%,VaR_10d_$500d_99.5%,ES_10d_$500d_99.5%,VaR_pct_750d_95.0%,ES_pct_750d_95.0%,VaR_1d_$750d_95.0%,ES_1d_$750d_95.0%,VaR_10d_$750d_95.0%,ES_10d_$750d_95.0%,VaR_pct_750d_99.0%,ES_pct_750d_99.0%,VaR_1d_$750d_99.0%,ES_1d_$750d_99.0%,VaR_10d_$750d_99.0%,ES_10d_$750d_99.0%,VaR_pct_750d_99.5%,ES_pct_750d_99.5%,VaR_1d_$750d_99.5%,ES_1d_$750d_99.5%,VaR_10d_$750d_99.5%,ES_10d_$750d_99.5%,VaR_1d_$_250d_95.0%,ES_1d_$_250d_95.0%,VaR_10d_$_250d_95.0%,ES_10d_$_250d_95.0%,VaR_1d_$_250d_99.0%,ES_1d_$_250d_99.0%,VaR_10d_$_250d_99.0%,ES_10d_$_250d_99.0%,VaR_1d_$_250d_99.5%,ES_1d_$_250d_99.5%,VaR_10d_$_250d_99.5%,ES_10d_$_250d_99.5%,VaR_1d_$_500d_95.0%,ES_1d_$_500d_95.0%,VaR_10d_$_500d_95.0%,ES_10d_$_500d_95.0%,VaR_1d_$_500d_99.0%,ES_1d_$_500d_99.0%,VaR_10d_$_500d_99.0%,ES_10d_$_500d_99.0%,VaR_1d_$_500d_99.5%,ES_1d_$_500d_99.5%,VaR_10d_$_500d_99.5%,ES_10d_$_500d_99.5%,VaR_1d_$_750d_95.0%,ES_1d_$_750d_95.0%,VaR_10d_$_750d_95.0%,ES_10d_$_750d_95.0%,VaR_1d_$_750d_99.0%,ES_1d_$_750d_99.0%,VaR_10d_$_750d_99.0%,ES_10d_$_750d_99.0%,VaR_1d_$_750d_99.5%,ES_1d_$_750d_99.5%,VaR_10d_$_750d_99.5%,ES_10d_$_750d_99.5%
2026-06-16,3386523.34689568,-36063.296148497146,3422586.6430441765,0.013883563860592973,0.018754969186867483,47517.70022711635,64190.50702967775,150264.16189078797,202988.20637483126,0.021801551672616437,0.024910249788675103,74617.69955233444,85257.48820161344,235961.88434750328,269607.8503020314,0.026304787279494812,0.026464598846704435,90030.4135909173,90577.38252625291,284701.16563427745,286430.8332792953,0.01651627797203492,0.02417513608096711,56528.39237989148,82741.49784449338,178758.47238816327,261651.59020251155,0.029778544956302944,0.04069679826427588,101919.65021673299,139288.31815397405,322298.23301255004,440468.33682073787,0.03224426341239994,0.047212595938811296,110358.78527007808,161589.20024361726,348985.12126288714,510989.91805486573,0.014494993418252666,0.021351407536073917,49610.370864324825,73077.04224315936,156881.76749692266,231089.89815672382,0.02266074833430498,0.034884242168636656,77558.3745703778,119394.34129909423,245261.11526287705,377558.05824064463,0.032067658548642575,0.043426361591269114,109754.33982228547,148630.48513828433,347073.6969265421,470010.8627727849,47517.70022711635,64190.50702967775,150264.16189078797,202988.20637483126,74617.69955233444,85257.48820161344,235961.88434750328,269607.8503020314,90030.4135909173,90577.38252625291,284701.16563427745,286430.8332792953,56528.39237989148,82741.49784449338,178758.47238816327,261651.59020251155,101919.65021673299,139288.31815397405,322298.23301255004,440468.33682073787,110358.78527007808,161589.20024361726,348985.12126288714,510989.91805486573,49610.370864324825,73077.04224315936,156881.76749692266,231089.89815672382,77558.3745703778,119394.34129909423,245261.11526287705,377558.05824064463,109754.33982228547,148630.48513828433,347073.6969265421,470010.8627727849
2026-06-17,3348867.6619953867,-37655.68490029266,3386523.34689568,0.013883563860592973,0.018754969186867483,47017.01315201522,63514.14102163581,148680.85033846062,200849.349257503,0.021801551672616437,0.024910249788675103,73831.46373786812,84359.14248635141,233475.58839579218,266767.0317155503,0.026304787279494812,0.026464598846704435,89081.77625713368,89622.98186059305,281701.3109860518,283412.7533754293,0.01651627797203492,0.02417513608096711,55932.76095611509,81869.66275257526,176874.92044306092,258894.605567988,0.029778544956302944,0.04069679826427588,100845.7377311025,137820.65746587384,318902.2235502649,435827.1862140512,0.03224426341239994,0.047212595938811296,109195.95084954657,159886.5584143366,345307.9159523655,505605.69183486333,0.014494993418252666,0.021351407536073917,49087.63362401187,72307.04010999868,155228.72719974292,228654.93761274777,0.02266074833430498,0.034884242168636656,76741.15329225121,118136.30054285082,242676.8346716431,373579.78406159475,0.032067658548642575,0.043426361591269114,108597.8743552569,147064.38739956668,343416.6320154015,465058.42687999783,47017.01315201522,63514.14102163581,148680.85033846062,200849.349257503,73831.46373786812,84359.14248635141,233475.58839579218,266767.0317155503,89081.77625713368,89622.98186059305,281701.3109860518,283412.7533754293,55932.76095611509,81869.66275257526,176874.92044306092,258894.605567988,100845.7377311025,137820.65746587384,318902.2235502649,435827.1862140512,109195.95084954657,159886.5584143366,345307.9159523655,505605.69183486333,49087.63362401187,72307.04010999868,155228.72719974292,228654.93761274777,76741.15329225121,118136.30054285082,242676.8346716431,373579.78406159475,108597.8743552569,147064.38739956668,343416.6320154015,465058.42687999783
2026-06-18,3371386.745451286,22519.083455899265,3348867.6619953867,0.013883563860592973,0.018754969186867483,46494.21804598763,62807.909811620426,147027.62705382422,198616.05007915763,0.021801551672616437,0.024910249788675103,73010.51137774662,83421.12996952147,230879.50908731742,263800.77568862063,0.026304787279494812,0.026464598846704435,88091.25147596779,88626.43926540889,278568.9965987277,280261.4089892722,0.01651627797203492,0.02417513608096711,55310.82919707449,80959.33144588865,174908.1995352976,256015.88521350105,0.029778544956302944,0.04069679826427588,99724.40622543875,136288.19165398346,315356.2619802614,430981.1038121385,0.03224426341239994,0.047212595938811296,107981.77102664718,158108.73577833988,341468.3422229836,499983.7230293092,0.014494993418252666,0.021351407536073917,48541.814719222326,71503.03823564254,153502.69627062939,226112.46044673788,0.02266074833430498,0.034884242168636656,75887.84729336978,116822.71051176311,239978.44417409267,369425.8476516662,0.032067658548642575,0.043426361591269114,107390.34470945904,145429.13801111965,339598.08799250383,459887.3142701078,46494.21804598763,62807.909811620426,147027.62705382422,198616.05007915763,73010.51137774662,83421.12996952147,230879.50908731742,263800.77568862063,88091.25147596779,88626.43926540889,278568.9965987277,280261.4089892722,55310.82919707449,80959.33144588865,174908.1995352976,256015.88521350105,99724.40622543875,136288.19165398346,315356.2619802614,430981.1038121385,107981.77102664718,158108.73577833988,341468.3422229836,499983.7230293092,48541.814719222326,71503.03823564254,153502.69627062939,226112.46044673788,75887.84729336978,116822.71051176311,239978.44417409267,369425.8476516662,107390.34470945904,145429.13801111965,339598.08799250383,459887.3142701078
2026-06-22,3430656.202605242,59269.45715395594,3371386.745451286,0.013883563860592973,0.018754969186867483,46806.86317922964,63230.25452795232,148016.29777423578,199951.62134050415,0.021801551672616437,0.024910249788675103,73501.46233933036,83982.08596341994,232432.03234537187,265574.6742964633,0.026304787279494812,0.026464598846704435,88683.6111760044,89222.39777546472,280442.20244493755,282145.995272009,0.01651627797203492,0.02417513608096711,55682.760639107575,81503.73335285367,176084.35002555305,257737.43520204962,0.029778544956302944,0.04069679826427588,100394.99176450499,137204.6462504846,317476.8396496826,433879.18770921265,0.03224426341239994,0.047212595938811296,108707.88228540502,159171.92016645562,343764.5076353502,503345.80726848735,0.014494993418252666,0.021351407536073917,48868.22868570067,71983.8523638483,154534.9078647908,227632.92822305628,0.02266074833430498,0.034884242168636656,76398.14657628312,117608.27167245444,241592.1521964495,371910.01016081637,0.032067658548642575,0.043426361591269114,108112.4789885512,146407.0598719795,341881.67709091876,462979.7747240952,46806.86317922964,63230.25452795232,148016.29777423578,199951.62134050415,73501.46233933036,83982.08596341994,232432.03234537187,265574.6742964633,88683.6111760044,89222.39777546472,280442.20244493755,282145.995272009,55682.760639107575,81503.73335285367,176084.35002555305,257737.43520204962,100394.99176450499,137204.6462504846,317476.8396496826,433879.18770921265,108707.88228540502,159171.92016645562,343764.5076353502,503345.80726848735,48868.22868570067,71983.8523638483,154534.9078647908,227632.92822305628,76398.14657628312,117608.27167245444,241592.1521964495,371910.01016081637,108112.4789885512,146407.0598719795,341881.67709091876,462979.7747240952
2026-06-23,3350149.29790039,-80506.90470485203,3430656.202605242,0.013883563860592973,0.018754969186867483,47629.73447260926,64341.85137059712,150618.44528248403,203466.7992031135,0.021801551672616437,0.024910249788675103,74793.62847208027,85458.50294596417,236518.22044019308,270243.5147374561,0.026304787279494812,0.026464598846704435,90242.68163861035,90790.9401829061,285372.4161394647,287106.1618860876,0.01651627797203492,0.02417513608096711,56661.671468713925,82936.5805449956,179179.9378733141,262268.495868195,0.029778544956302944,0.04069679826427588,102159.94995889974,139616.7233915123,323058.1275189482,441506.84536688734,0.03224426341239994,0.047212595938811296,110618.98227418713,161970.18509857802,349807.9364362239,512194.6979505706,0.014494993418252666,0.021351407536073917,49727.33907705067,73249.33869798429,157251.6534629754,231634.7473867429,0.02266074833430498,0.034884242168636656,77741.2368287598,119675.84176901668,245839.37649744638,378448.2408880073,0.032067658548642575,0.043426361591269114,110013.11170292766,148980.91674966543,347892.00546377664,471119.0248288721,47629.73447260926,64341.85137059712,150618.44528248403,203466.7992031135,74793.62847208027,85458.50294596417,236518.22044019308,270243.5147374561,90242.68163861035,90790.9401829061,285372.4161394647,287106.1618860876,56661.671468713925,82936.5805449956,179179.9378733141,262268.495868195,102159.94995889974,139616.7233915123,323058.1275189482,441506.84536688734,110618.98227418713,161970.18509857802,349807.9364362239,512194.6979505706,49727.33907705067,73249.33869798429,157251.6534629754,231634.7473867429,77741.2368287598,119675.84176901668,245839.37649744638,378448.2408880073,110013.11170292766,148980.91674966543,347892.00546377664,471119.0248288721
2026-06-24,3363211.187022928,13061.889122538269,3350149.29790039,0.01532030068963064,0.019492149756831726,51325.29459898895,65301.611822419065,162304.83251194353,206501.82823902316,0.02346691127012812,0.02546536965451233,78617.65631551047,85312.79026883838,248610.85826133427,269782.7307937779,0.026304787279494812,0.026464598846704435,88124.96463581866,88660.35724550232,278675.6069709778,280368.6670599997,0.01664337522196635,0.02445316141289084,55757.791814563316,81921.74153884116,176321.6194355129,259059.29315036538,0.029778544956302944,0.04069679826427588,99762.5714778535,136340.35013185765,315476.9511053673,431146.0434015084,0.03224426341239994,0.047212595938811296,108023.0964323669,158169.24513646346,341599.0246302884,500175.0704207345,0.01450145049768159,0.02158751063743906,48582.02420334524,72321.38360543367,153629.84982399817,228700.29572793058,0.02346691127012812,0.03498501253561455,78617.65631551047,117205.01518322542,248610.85826133427,370634.80117360945,0.032067658548642575,0.043426361591269114,107431.44377204435,145484.79479535867,339728.05463997123,460063.31647554366,51325.29459898895,65301.611822419065,162304.83251194353,206501.82823902316,78617.65631551047,85312.79026883838,248610.85826133427,269782.7307937779,88124.96463581866,88660.35724550232,278675.6069709778,280368.6670599997,55757.791814563316,81921.74153884116,176321.6194355129,259059.29315036538,99762.5714778535,136340.35013185765,315476.9511053673,431146.0434015084,108023.0964323669,158169.24513646346,341599.0246302884,500175.0704207345,48582.02420334524,72321.38360543367,153629.84982399817,228700.29572793058,78617.65631551047,117205.01518322542,248610.85826133427,370634.80117360945,107431.44377204435,145484.79479535867,339728.05463997123,460063.31647554366
2026-06-25,3423362.4639324853,60151.27690955717,3363211.187022928,0.01532030068963064,0.019492149756831726,51525.40666792085,65556.21612130271,162937.64243705696,207306.95772556574,0.02346691127012812,0.02546536965451233,78924.17850856933,85645.41610373007,249580.16654479012,270834.5860406508,0.026304787279494812,0.026464598846704435,88468.55485065538,89006.03490131044,279762.13463160844,281461.79578858113,0.01664337522196635,0.02445316141289084,55975.18573633744,82241.14602191186,177009.0793777956,260069.33881173746,0.029778544956302944,0.04069679826427588,100151.53553030326,136871.9271984279,316706.96343903773,432827.03768378135,0.03224426341239994,0.047212595938811296,108444.26742589759,158785.9308298034,342930.8842542414,502125.2018121289,0.01450145049768159,0.02158751063743906,48771.44054186193,72603.3572758115,154228.83687976038,229591.9747665221,0.02346691127012812,0.03498501253561455,78924.17850856933,117661.98553791623,249580.16654479012,372079.86831760744,0.032067658548642575,0.043426361591269114,107850.30797242615,146052.02511545908,341052.6195434829,461857.05624496733,51525.40666792085,65556.21612130271,162937.64243705696,207306.95772556574,78924.17850856933,85645.41610373007,249580.16654479012,270834.5860406508,88468.55485065538,89006.03490131044,279762.13463160844,281461.79578858113,55975.18573633744,82241.14602191186,177009.0793777956,260069.33881173746,100151.53553030326,136871.9271984279,316706.96343903773,432827.03768378135,108444.26742589759,158785.9308298034,342930.8842542414,502125.2018121289,48771.44054186193,72603.3572758115,154228.83687976038,229591.9747665221,78924.17850856933,117661.98553791623,249580.16654479012,372079.86831760744,107850.30797242615,146052.02511545908,341052.6195434829,461857.05624496733
2026-06-26,3389324.4354675305,-34038.02846495481,3423362.4639324853,0.01532030068963064,0.019492149756831726,52446.9423170405,66728.69381888845,165851.7940333168,211014.65775568679,0.02346691127012812,0.02546536965451233,80335.74318659081,87177.19060542287,254043.92599198024,275678.4823277695,0.026304787279494812,0.026464598846704435,90050.82139435125,90597.9143148389,284765.7007751697,286495.7604956641,0.01664337522196635,0.02445316141289084,56976.306008023595,83712.03490537276,180174.89964809045,264720.6978684959,0.029778544956302944,0.04069679826427588,101942.75303393354,139319.89158015477,322371.2905352703,440568.18076100416,0.03224426341239994,0.047212595938811296,110383.80104316155,161625.82876173788,349064.2280832609,511105.74759944365,0.01450145049768159,0.02158751063743906,49643.721306338215,73901.87360595212,156987.23085465835,233698.24394868957,0.02346691127012812,0.03498501253561455,80335.74318659081,119766.37871463031,254043.92599198024,378734.54384854116,0.032067658548642575,0.043426361591269114,109779.21858162667,148664.17621671007,347152.3704714195,470117.40331743757,52446.9423170405,66728.69381888845,165851.7940333168,211014.65775568679,80335.74318659081,87177.19060542287,254043.92599198024,275678.4823277695,90050.82139435125,90597.9143148389,284765.7007751697,286495.7604956641,56976.306008023595,83712.03490537276,180174.89964809045,264720.6978684959,101942.75303393354,139319.89158015477,322371.2905352703,440568.18076100416,110383.80104316155,161625.82876173788,349064.2280832609,511105.74759944365,49643.721306338215,73901.87360595212,156987.23085465835,233698.24394868957,80335.74318659081,119766.37871463031,254043.92599198024,378734.54384854116,109779.21858162667,148664.17621671007,347152.3704714195,470117.40331743757
2026-06-29,3454403.998925757,65079.56345822662,3389324.4354675305,0.01532030068963064,0.019492149756831726,51925.469486075184,66065.21947062225,164202.7521495704,208916.5676460698,0.02346691127012812,0.02546536965451233,79536.97579279363,86310.399628252,251518.00170690447,272937.4485846265,0.026304787279494812,0.026464598846704435,89155.45829616723,89697.11154598117,281934.31405204325,283647.17202348745,0.01664337522196635,0.02445316141289084,56409.79832846538,82879.69750114265,178383.44506870967,262088.6158893765,0.029778544956302944,0.04069679826427588,100929.15007306595,137934.65280240282,319165.99653583823,436187.6711201202,0.03224426341239994,0.047212595938811296,109286.26988729878,160018.80507726822,345593.52982773725,506023.89250268374,0.01450145049768159,0.02158751063743906,49150.12052151499,73167.07730438745,155426.32811977027,231374.6140194773,0.02346691127012812,0.03498501253561455,79536.97579279363,118575.55786209626,251518.00170690447,374968.83766931004,0.032067658548642575,0.043426361591269114,108687.69870714353,147186.02848473703,343700.6815567117,465443.0897661907,51925.469486075184,66065.21947062225,164202.7521495704,208916.5676460698,79536.97579279363,86310.399628252,251518.00170690447,272937.4485846265,89155.45829616723,89697.11154598117,281934.31405204325,283647.17202348745,56409.79832846538,82879.69750114265,178383.44506870967,262088.6158893765,100929.15007306595,137934.65280240282,319165.99653583823,436187.6711201202,109286.26988729878,160018.80507726822,345593.52982773725,506023.89250268374,49150.12052151499,73167.07730438745,155426.32811977027,231374.6140194773,79536.97579279363,118575.55786209626,251518.00170690447,374968.83766931004,108687.69870714353,147186.02848473703,343700.6815567117,465443.0897661907
2026-06-30,3496907.407153104,42503.40822734684,3454403.998925757,0.01532030068963064,0.019492149756831726,52922.50796700511,67333.76006765924,167355.66466414335,212928.04523709652,0.02346691127012812,0.02546536965451233,81064.1921339665,87967.67476867003,256347.48382483952,278178.21273792285,0.026304787279494812,0.026464598846704435,90867.36236917827,91419.41608602178,287347.8300584773,289093.57719446445,0.01664337522196635,0.02445316141289084,57492.94192238242,84471.09857106714,181808.645858508,267121.06794116675,0.029778544956302944,0.04069679826427588,102867.12477924333,140583.1826675894,325294.4106551543,444563.0579450885,0.03224426341239994,0.047212595938811296,111384.71247420984,163091.3802106957,352229.387941472,515740.22820631036,0.01450145049768159,0.02158751063743906,50093.86858941519,74571.98307282181,158410.72155171816,235817.31614563896,0.02346691127012812,0.03498501253561455,81064.1921339665,120852.36720549464,256347.48382483952,382168.7409924014,0.032067658548642575,0.043426361591269114,110774.64792661666,150012.19713967593,350300.19445135735,474380.21976757207,52922.50796700511,67333.76006765924,167355.66466414335,212928.04523709652,81064.1921339665,87967.67476867003,256347.48382483952,278178.21273792285,90867.36236917827,91419.41608602178,287347.8300584773,289093.57719446445,57492.94192238242,84471.09857106714,181808.645858508,267121.06794116675,102867.12477924333,140583.1826675894,325294.4106551543,444563.0579450885,111384.71247420984,163091.3802106957,352229.387941472,515740.22820631036,50093.86858941519,74571.98307282181,158410.72155171816,235817.31614563896,81064.1921339665,120852.36720549464,256347.48382483952,382168.7409924014,110774.64792661666,150012.19713967593,350300.19445135735,474380.21976757207
2026-07-01,3413031.2984389737,-83876.10871413024,3496907.407153104,0.01532030068963064,0.019492149756831726,53573.67296138219,68162.24286600243,169414.82917894566,215547.937882131,0.02346691127012812,0.02546536965451233,82061.61584351568,89050.03977075605,259501.61453926918,281600.9514041676,0.026304787279494812,0.026464598846704435,91985.40548125215,92544.25173437623,290883.3928148937,292650.61983661674,0.01664337522196635,0.02445316141289084,58200.34209372257,85510.44127304845,184045.64161713625,270407.7581489013,0.029778544956302944,0.04069679826427588,104132.81443193747,142312.9352977619,329296.87276857527,450033.01604510046,0.03224426341239994,0.047212595938811296,112755.20356501717,165098.07644935578,356563.2613013918,522085.95889256906,0.01450145049768159,0.02158751063743906,50710.22965980681,75489.52585005708,160359.82639521506,238718.8411723389,0.02346691127012812,0.03498501253561455,82061.61584351568,122339.34947513472,259501.61453926918,386870.9918047507,0.032067658548642575,0.043426361591269114,112137.63270880477,151857.96551421803,354610.33077922027,480217.0518642319,53573.67296138219,68162.24286600243,169414.82917894566,215547.937882131,82061.61584351568,89050.03977075605,259501.61453926918,281600.9514041676,91985.40548125215,92544.25173437623,290883.3928148937,292650.61983661674,58200.34209372257,85510.44127304845,184045.64161713625,270407.7581489013,104132.81443193747,142312.9352977619,329296.87276857527,450033.01604510046,112755.20356501717,165098.07644935578,356563.2613013918,522085.95889256906,50710.22965980681,75489.52585005708,160359.82639521506,238718.8411723389,82061.61584351568,122339.34947513472,259501.61453926918,386870.9918047507,112137.63270880477,151857.96551421803,354610.33077922027,480217.0518642319
2026-07-02,3362570.770126927,-50460.52831204655,3413031.2984389737,0.015808280783905504,0.020158726341501124,53954.15708998088,68802.36394020953,170618.02563886193,217572.17845489908,0.023985796290332817,0.025638331327913894,81864.27345688733,87504.42726191858,258877.56311863003,276713.29549619404,0.026304787279494812,0.026464598846704435,89779.06228369518,90324.5041644342,283906.3230105948,285631.161684976,0.01668023590171397,0.0247468582556255,56930.167197895214,84461.80176448273,180028.9959195547,267091.66885739396,0.029778544956302944,0.04069679826427588,101635.10595783399,138899.44622223047,321398.42505930463,439238.61579831864,0.03224426341239994,0.047212595938811296,110050.68022163167,161138.06761971573,348010.8075512,509563.3114365288,0.01451228520593506,0.021837098684614094,49530.88361972925,74530.70127768845,156630.4067590697,235686.7716471171,0.023985796290332817,0.035049873163140136,81864.27345688733,119626.31411211351,258877.56311863003,378291.6206850219,0.032067658548642575,0.043426361591269114,109447.92229417122,148215.5312883296,346104.7196227024,468698.6634830722,53954.15708998088,68802.36394020953,170618.02563886193,217572.17845489908,81864.27345688733,87504.42726191858,258877.56311863003,276713.29549619404,89779.06228369518,90324.5041644342,283906.3230105948,285631.161684976,56930.167197895214,84461.80176448273,180028.9959195547,267091.66885739396,101635.10595783399,138899.44622223047,321398.42505930463,439238.61579831864,110050.68022163167,161138.06761971573,348010.8075512,509563.3114365288,49530.88361972925,74530.70127768845,156630.4067590697,235686.7716471171,81864.27345688733,119626.31411211351,258877.56311863003,378291.6206850219,109447.92229417122,148215.5312883296,346104.7196227024,468698.6634830722
2026-07-06,3370409.6761317234,7838.90600479627,3362570.770126927,0.015808280783905504,0.020158726341501124,53156.462889919836,67785.1439589194,168095.495090363,214355.44643258842,0.023985796290332817,0.025638331327913894,80653.93750409201,86210.70351807274,255050.1447738068,272622.181802601,0.026304787279494812,0.026464598846704435,88451.70882043587,88989.08652506312,279708.86280658277,281408.20031699806,0.01668023590171397,0.0247468582556255,56088.47368192516,83213.06222284054,177367.32731729405,263142.80770148995,0.029778544956302944,0.04069679826427588,100132.46484697491,136845.86428120633,316646.6566431843,432744.6195028928,0.03224426341239994,0.047212595938811296,108423.61765480918,158755.69508566015,342865.58394444094,502029.5879938861,0.014784666151501646,0.021844266604234264,49714.486247124405,73452.89237825792,157211.00924602966,232278.44064251726,0.023985796290332817,0.035049873163140136,80653.93750409201,117857.67899503124,255050.1447738068,372698.70536528336,0.032067658548642575,0.043426361591269114,107829.7713020764,146024.2141397642,340987.67688962165,461769.1102178199,53156.462889919836,67785.1439589194,168095.495090363,214355.44643258842,80653.93750409201,86210.70351807274,255050.1447738068,272622.181802601,88451.70882043587,88989.08652506312,279708.86280658277,281408.20031699806,56088.47368192516,83213.06222284054,177367.32731729405,263142.80770148995,100132.46484697491,136845.86428120633,316646.6566431843,432744.6195028928,108423.61765480918,158755.69508566015,342865.58394444094,502029.5879938861,49714.486247124405,73452.89237825792,157211.00924602966,232278.44064251726,80653.93750409201,117857.67899503124,255050.1447738068,372698.70536528336,107829.7713020764,146024.2141397642,340987.67688962165,461769.1102178199
2026-07-07,3325606.8252520785,-44802.850879644975,3370409.6761317234,0.015808280783905504,0.020158726341501124,53280.3825170823,67943.16631988685,168487.36335899524,214855.15701448283,0.023985796290332817,0.025638331327913894,80841.95990666213,86411.67998747209,255644.72381706547,273257.72520200204,0.026304787279494812,0.026464598846704435,88657.90957539598,89196.54002787707,280360.926847503,282064.2258944703,0.01668023590171397,0.0247468582556255,56219.22848329652,83407.05051862041,177780.81030463043,263756.25255556876,0.029778544956302944,0.04069679826427588,100365.89606184697,137164.88265749614,317384.83095916023,433753.4441874172,0.03224426341239994,0.047212595938811296,108676.37740489288,159125.7901874669,343664.8804555204,503199.9314664673,0.014784666151501646,0.021844266604234264,49830.381855398315,73624.12753091223,157577.50333898584,232819.93374039148,0.023985796290332817,0.035049873163140136,80841.95990666213,118132.43165623712,255644.72381706547,373567.5495678865,0.032067658548642575,0.043426361591269114,108081.14666323311,146364.62930640846,341782.5955785243,462845.5974944816,53280.3825170823,67943.16631988685,168487.36335899524,214855.15701448283,80841.95990666213,86411.67998747209,255644.72381706547,273257.72520200204,88657.90957539598,89196.54002787707,280360.926847503,282064.2258944703,56219.22848329652,83407.05051862041,177780.81030463043,263756.25255556876,100365.89606184697,137164.88265749614,317384.83095916023,433753.4441874172,108676.37740489288,159125.7901874669,343664.8804555204,503199.9314664673,49830.381855398315,73624.12753091223,157577.50333898584,232819.93374039148,80841.95990666213,118132.43165623712,255644.72381706547,373567.5495678865,108081.14666323311,146364.62930640846,341782.5955785243,462845.5974944816
2026-07-08,3309298.994977668,-16307.830274410546,3325606.8252520785,0.015808280783905504,0.020158726341501124,52572.12647045742,67039.997909685,166247.6610850742,211999.08772753173,0.023985796290332817,0.025638331327913894,79767.3278522368,85263.00965218463,252246.4388784554,269625.31066182436,0.026304787279494812,0.026464598846704435,87479.380113492,88010.85055215855,276634.0894582738,278314.74655350886,0.01668023590171397,0.0247468582556255,55471.906361554735,82298.3207184539,175417.57025409676,260250.1410773393,0.029778544956302944,0.04069679826427588,99031.73235275692,135341.5500735828,313165.8348668974,427987.560290251,0.03224426341239994,0.047212595938811296,107231.74247950313,157010.5312919794,339096.54370386136,496510.89551579475,0.014784666151501646,0.021844266604234264,49167.986662507254,72645.44211166751,155482.82581830354,229725.0587027814,0.023985796290332817,0.035049873163140136,79767.3278522368,116562.0974155585,252246.4388784554,368601.71667959105,0.032067658548642575,0.043426361591269114,106644.42413921891,144419.00450378927,337239.2800369734,456692.9916460894,52572.12647045742,67039.997909685,166247.6610850742,211999.08772753173,79767.3278522368,85263.00965218463,252246.4388784554,269625.31066182436,87479.380113492,88010.85055215855,276634.0894582738,278314.74655350886,55471.906361554735,82298.3207184539,175417.57025409676,260250.1410773393,99031.73235275692,135341.5500735828,313165.8348668974,427987.560290251,107231.74247950313,157010.5312919794,339096.54370386136,496510.89551579475,49167.986662507254,72645.44211166751,155482.82581830354,229725.0587027814,79767.3278522368,116562.0974155585,252246.4388784554,368601.71667959105,106644.42413921891,144419.00450378927,337239.2800369734,456692.9916460894
2026-07-09,3340400.4763029986,31101.48132533068,3309298.994977668,0.015808280783905504,0.020158726341501124,52314.32771050326,66711.25282195951,165432.42982565207,210959.50448072734,0.023985796290332817,0.025638331327913894,79376.17155733747,84844.90409636991,251009.494065461,268303.1448030792,0.026304787279494812,0.026464598846704435,87050.40610713353,87579.27036588613,275277.55454117345,276949.9701718883,0.01668023590171397,0.0247468582556255,55199.88790553245,81894.75315419627,174557.37236746398,258973.9483845188,0.029778544956302944,0.04069679826427588,98546.10889579063,134677.87359477708,311630.15865767916,425888.83098774444,0.03224426341239994,0.047212595938811296,106705.90850445032,156240.59629059496,337433.7106715943,494076.147261135,0.014784666151501646,0.021844266604234264,48926.880836244745,72289.20951941669,154720.38225017715,228598.55233448275,0.023985796290332817,0.035049873163140136,79376.17155733747,115990.51003287439,251009.494065461,366794.19866849494,0.032067658548642575,0.043426361591269114,106121.4702063099,143710.81476952368,335585.5544976381,454453.49907026073,52314.32771050326,66711.25282195951,165432.42982565207,210959.50448072734,79376.17155733747,84844.90409636991,251009.494065461,268303.1448030792,87050.40610713353,87579.27036588613,275277.55454117345,276949.9701718883,55199.88790553245,81894.75315419627,174557.37236746398,258973.9483845188,98546.10889579063,134677.87359477708,311630.15865767916,425888.83098774444,106705.90850445032,156240.59629059496,337433.7106715943,494076.147261135,48926.880836244745,72289.20951941669,154720.38225017715,228598.55233448275,79376.17155733747,115990.51003287439,251009.494065461,366794.19866849494,106121.4702063099,143710.81476952368,335585.5544976381,454453.49907026073
